lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly
52.52,13.4,0,1,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,0
37.77,-122.41,0,1,0,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,0
51.5,-0.12,1,1,0,1,8617.413579531496,16669.902679373125,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
1.35,103.82,1,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,1,0,False,True,False,True,False,True,False,False,True,False,False,False,0
51.5,-0.12,1,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
37.77,-122.41,1,1,0,1,8617.413579531496,20000.0,1,1,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
51.5,-0.12,2,1,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
51.5,-0.12,2,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
1.35,103.82,2,1,0,1,10847.683830031905,20000.0,1,1,1,0,1,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
52.52,13.4,2,1,0,1,9916.835913716,20000.0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,0
37.77,-122.41,2,1,0,1,9105.156011748604,20000.0,1,0,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
52.52,13.4,2,1,0,1,9105.156011748604,20000.0,1,1,1,0,1,1,0,False,True,True,False,False,False,False,False,True,False,False,False,1
1.35,103.82,2,1,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,0
1.35,103.82,2,1,0,1,0.0,0.0,0,1,1,1,1,1,1,False,True,False,False,False,True,False,False,True,False,False,False,1
37.77,-122.41,3,1,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,0
37.77,-122.41,3,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,False,0
19.07,72.87,3,1,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,0
52.52,13.4,3,1,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,0
19.07,72.87,3,1,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,0
52.52,13.4,3,1,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,0
19.07,72.87,4,1,0,1,6286.49014548584,9956.605597777838,1,0,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,4,1,0,1,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,False,False,False,False,False,True,False,True,False,False,False,0
52.52,13.4,4,1,0,1,930.8785347807835,3851.911178403242,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,True,False,0
19.07,72.87,5,1,0,1,6286.49014548584,16591.909474889315,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
51.5,-0.12,5,1,0,1,7191.114210511749,14255.512752115801,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
1.35,103.82,6,1,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,0
19.07,72.87,6,1,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,0
51.5,-0.12,6,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,0
52.52,13.4,6,1,0,0,930.8785347807835,18114.39310924768,1,1,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,True,False,0
51.5,-0.12,6,1,0,0,930.8785347807835,1911.6729750204338,1,1,1,1,0,1,1,True,False,True,False,False,False,True,False,True,False,False,False,0
51.5,-0.12,7,1,0,0,0.0,0.0,0,0,1,0,0,1,0,False,True,True,False,False,False,True,False,True,False,False,False,0
37.77,-122.41,7,1,0,0,8617.413579531496,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,False,0
51.5,-0.12,7,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,True,False,False,False,False,True,0
37.77,-122.41,7,1,0,0,8617.413579531496,20000.0,1,1,1,0,1,0,0,False,True,False,True,False,False,False,True,False,False,True,False,0
51.5,-0.12,7,1,0,0,8617.413579531496,20000.0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,0
51.5,-0.12,8,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
51.5,-0.12,8,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,0
51.5,-0.12,9,1,0,0,0.0,0.0,0,1,1,0,0,1,0,False,True,False,True,False,False,True,False,False,True,False,False,0
19.07,72.87,9,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,1,True,False,False,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,9,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
51.5,-0.12,9,1,0,0,0.0,0.0,0,1,1,0,0,1,0,False,True,False,True,False,False,True,False,False,False,False,True,0
51.5,-0.12,10,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
51.5,-0.12,10,1,0,0,0.0,0.0,0,1,1,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,True,0
19.07,72.87,10,1,0,0,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,11,1,0,0,7191.114210511749,7458.3725605999125,1,1,1,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,0
37.77,-122.41,11,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
52.52,13.4,11,1,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
1.35,103.82,11,1,0,0,9916.835913716,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,0
51.5,-0.12,11,1,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,0
51.5,-0.12,11,1,0,0,0.0,0.0,0,1,1,0,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,0
37.77,-122.41,11,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
51.5,-0.12,12,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,0
19.07,72.87,12,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
51.5,-0.12,12,1,0,0,7191.114210511749,20000.0,1,1,1,0,1,0,0,True,False,True,False,False,False,True,False,False,False,True,False,0
19.07,72.87,12,1,0,0,7191.114210511749,20000.0,1,0,1,0,1,0,1,False,False,True,False,True,False,False,False,False,False,True,False,0
52.52,13.4,12,1,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,0
1.35,103.82,13,1,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,0
37.77,-122.41,13,1,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,0
51.5,-0.12,13,1,0,0,8617.413579531496,20000.0,1,1,1,0,1,0,0,False,True,False,True,False,False,True,False,False,False,False,True,0
51.5,-0.12,13,1,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,0
52.52,13.4,14,1,0,0,930.8785347807835,6171.570396336686,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
51.5,-0.12,14,1,0,0,930.8785347807835,3222.271851164251,1,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,0
52.52,13.4,14,1,0,0,930.8785347807835,14570.272718307917,1,0,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,14,1,0,0,930.8785347807835,11207.90209100609,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,0
37.77,-122.41,14,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0
37.77,-122.41,14,1,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,0
1.35,103.82,15,1,0,0,13583.243126192967,20000.0,1,0,1,0,0,1,0,True,False,False,True,False,True,False,False,False,False,False,True,0
1.35,103.82,15,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,0
37.77,-122.41,15,1,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,0
1.35,103.82,15,1,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
37.77,-122.41,16,1,0,0,13583.243126192967,20000.0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,0
52.52,13.4,16,1,0,0,9105.156011748604,20000.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
19.07,72.87,16,1,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,0
52.52,13.4,17,1,0,0,6286.49014548584,8199.76975498153,1,0,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,0
19.07,72.87,17,1,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,1,False,True,True,False,True,False,False,False,False,False,False,True,0
1.35,103.82,17,1,0,0,3904.3449234062364,8243.778137397332,1,1,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,0
51.5,-0.12,17,1,0,0,10847.683830031905,20000.0,1,1,1,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,True,0
19.07,72.87,18,1,0,0,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,18,1,0,0,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,0
19.07,72.87,18,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,0
51.5,-0.12,18,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,0
51.5,-0.12,19,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
52.52,13.4,19,1,0,0,930.8785347807835,1958.598904272835,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,19,1,0,0,930.8785347807835,1935.9692231142812,1,0,1,0,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,0
19.07,72.87,19,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,20,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,False,False,False,False,False,True,False,False,True,False,False,0
19.07,72.87,20,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,0
37.77,-122.41,20,1,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
37.77,-122.41,20,1,0,0,0.0,0.0,0,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,0
1.35,103.82,20,1,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
51.5,-0.12,21,1,0,0,10847.683830031905,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,0
52.52,13.4,21,1,0,0,930.8785347807835,1836.2535480607237,1,1,1,0,1,0,0,False,True,True,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,21,1,0,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,0
1.35,103.82,22,1,0,1,10847.683830031905,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,True,False,0
51.5,-0.12,22,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
37.77,-122.41,22,1,0,1,8617.413579531496,12792.86139641789,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,0
51.5,-0.12,22,1,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,True,0
52.52,13.4,22,1,0,1,930.8785347807835,15659.638902854302,1,1,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
37.77,-122.41,23,1,0,1,9105.156011748604,13351.75626977392,1,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,0
19.07,72.87,23,1,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
19.07,72.87,0,2,0,1,0.0,0.0,0,1,1,0,0,0,0,True,False,False,True,True,False,False,False,False,False,False,False,0
19.07,72.87,0,2,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,True,False,False,False,True,False,False,False,0
37.77,-122.41,0,2,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,0
51.5,-0.12,0,2,0,1,8617.413579531496,20000.0,1,0,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,True,0
1.35,103.82,1,2,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,True,False,0
37.77,-122.41,1,2,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,0
19.07,72.87,1,2,0,1,13495.773653008306,20000.0,1,0,1,0,0,0,0,True,False,False,True,True,False,False,False,True,False,False,False,0
51.5,-0.12,1,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
1.35,103.82,1,2,0,1,10847.683830031905,20000.0,1,0,1,0,0,1,0,True,False,True,False,False,True,False,False,False,True,False,False,0
1.35,103.82,1,2,0,1,0.0,0.0,0,0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,0
37.77,-122.41,1,2,0,1,13583.243126192967,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,False,True,False,0
51.5,-0.12,1,2,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
37.77,-122.41,1,2,0,1,8617.413579531496,20000.0,1,1,1,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False,0
51.5,-0.12,1,2,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,0
51.5,-0.12,1,2,0,1,0.0,0.0,0,1,1,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,0
19.07,72.87,2,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,0
37.77,-122.41,2,2,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
37.77,-122.41,2,2,0,1,0.0,0.0,0,1,1,0,1,1,0,False,True,True,False,False,False,False,True,False,False,True,False,1
19.07,72.87,3,2,0,1,13495.773653008306,9939.604163426739,1,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,0
19.07,72.87,3,2,0,1,0.0,0.0,0,0,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,0
19.07,72.87,3,2,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,3,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,0
52.52,13.4,3,2,0,1,930.8785347807835,6938.225103956151,1,1,1,0,1,1,0,False,True,False,False,False,False,False,False,False,False,True,False,1
1.35,103.82,4,2,0,1,9916.835913716,17752.66498725888,1,1,1,0,0,1,0,False,True,False,True,False,True,False,False,False,False,False,True,0
37.77,-122.41,5,2,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
52.52,13.4,5,2,0,1,9105.156011748604,19675.006988172252,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,0
52.52,13.4,5,2,0,1,0.0,0.0,0,0,1,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,0
52.52,13.4,7,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0
19.07,72.87,7,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,True,False,False,False,0
1.35,103.82,7,2,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,0
19.07,72.87,7,2,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
52.52,13.4,7,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,7,2,0,0,930.8785347807835,20000.0,1,0,1,0,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,0
52.52,13.4,7,2,0,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,0
52.52,13.4,7,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,0
37.77,-122.41,8,2,0,0,9105.156011748604,10694.473619019567,1,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,0
37.77,-122.41,9,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,0
37.77,-122.41,10,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0
1.35,103.82,10,2,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,0
51.5,-0.12,10,2,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,0
52.52,13.4,10,2,0,0,930.8785347807835,8592.724936438002,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
37.77,-122.41,10,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,0
51.5,-0.12,10,2,0,0,8617.413579531496,20000.0,1,0,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,0
51.5,-0.12,11,2,0,0,0.0,0.0,0,0,1,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,0
37.77,-122.41,11,2,0,0,8617.413579531496,18378.370193313614,1,1,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,0
51.5,-0.12,12,2,0,0,8617.413579531496,11964.01422534261,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
37.77,-122.41,12,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0
19.07,72.87,12,2,0,0,13495.773653008306,20000.0,1,1,1,0,0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,0
51.5,-0.12,13,2,0,0,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,0
1.35,103.82,13,2,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,0
19.07,72.87,13,2,0,0,3904.3449234062364,10039.744088758893,1,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,0
19.07,72.87,14,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
52.52,13.4,14,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0
52.52,13.4,14,2,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,False,True,False,0
19.07,72.87,14,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,0
52.52,13.4,14,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
51.5,-0.12,14,2,0,0,930.8785347807835,5984.21915216218,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
37.77,-122.41,15,2,0,0,8617.413579531496,14550.979777820537,1,1,1,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,0
37.77,-122.41,15,2,0,0,0.0,0.0,0,1,1,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,0
37.77,-122.41,15,2,0,0,0.0,0.0,0,1,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
51.5,-0.12,15,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
52.52,13.4,15,2,0,0,930.8785347807835,4157.770130534517,1,1,1,0,1,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
37.77,-122.41,16,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
1.35,103.82,16,2,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,1,False,True,True,False,False,True,False,False,False,False,False,True,0
19.07,72.87,16,2,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
51.5,-0.12,16,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
1.35,103.82,17,2,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,0
1.35,103.82,17,2,0,0,0.0,0.0,0,1,1,1,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,0
51.5,-0.12,17,2,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,0
19.07,72.87,17,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,True,False,True,True,False,False,False,False,False,False,False,0
1.35,103.82,18,2,0,0,3904.3449234062364,15244.730720458188,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,0
51.5,-0.12,19,2,0,0,10847.683830031905,12617.661320877174,1,1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,0
1.35,103.82,19,2,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,False,True,0
37.77,-122.41,19,2,0,0,13583.243126192967,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,True,0
52.52,13.4,19,2,0,0,9105.156011748604,20000.0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,0
51.5,-0.12,19,2,0,0,930.8785347807835,6996.164353258498,1,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
19.07,72.87,20,2,0,0,7191.114210511749,10932.437144359077,1,1,1,0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,False,0
19.07,72.87,20,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,0
37.77,-122.41,20,2,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,0
19.07,72.87,20,2,0,0,13495.773653008306,20000.0,1,0,1,0,0,1,0,True,False,True,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,21,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,0
37.77,-122.41,21,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False,0
37.77,-122.41,21,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,0
37.77,-122.41,21,2,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,0
37.77,-122.41,21,2,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,0
52.52,13.4,21,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
19.07,72.87,21,2,0,0,6286.49014548584,20000.0,1,0,1,0,0,1,0,False,True,False,False,True,False,False,False,False,False,True,False,0
37.77,-122.41,21,2,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,0
19.07,72.87,21,2,0,0,13495.773653008306,20000.0,1,0,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,0
52.52,13.4,22,2,0,1,6286.49014548584,12895.364400996596,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,0
52.52,13.4,23,2,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,0
52.52,13.4,23,2,0,1,0.0,0.0,0,1,1,0,1,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
1.35,103.82,23,2,0,1,9916.835913716,20000.0,1,0,1,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False,False,0
19.07,72.87,23,2,0,1,3904.3449234062364,13753.074094190264,1,1,1,0,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,0
37.77,-122.41,23,2,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,0
1.35,103.82,23,2,0,1,13583.243126192967,20000.0,1,0,1,0,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,0
37.77,-122.41,23,2,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
19.07,72.87,0,3,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
37.77,-122.41,1,3,0,1,13495.773653008306,11004.481347866342,1,0,1,0,0,0,1,False,True,False,False,False,False,False,True,True,False,False,False,0
1.35,103.82,1,3,0,1,13583.243126192967,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,True,False,False,True,False,False,False,0
